id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m
1510438,1772233,15200.0,15200.0,15200.0, 36 months,17.77,547.77,D,D1,Southern Air Inc.,5 years,MORTGAGE,120000.0,Not Verified,Sep-2012,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1510438,"  Borrower added on 08/29/12 > I have been struggling with credit card debt for the past 10 years due to school and employment hardship.  I alway make my minimum payment or more, but never get ahead.  This loan will allow me to pay off all debt and close the current credit card accounts, finally raising my credit score.<br><br>  Borrower added on 08/30/12 > My current situation allows me to pay a couple hundred dollars more than the min payment each month, but it is taking to long to get caught up. This loan will allow me to be free and clear of credit card debt in 3 years. I have closed 2 of my highest interest cards will do the same with the others.<br>",credit_card,Credit Card Payoff,967xx,HI,17.66,1.0,Oct-1998,0.0,19.0,,18.0,0.0,13903.0,63.6,54.0,f,0.0,0.0,19127.2832811,19127.28,15200.0,3927.28,0.0,0.0,0.0,Sep-2014,6531.29,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,539871.0,,,,,,,,,,,,21850.0,,,
46428624,49566421,23575.0,23575.0,23575.0, 36 months,17.86,850.64,D,D5,manager,8 years,OWN,65000.0,Not Verified,Apr-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=46428624,,home_improvement,Home improvement,347xx,FL,29.93,0.0,Dec-1999,4.0,68.0,,16.0,0.0,14725.0,54.0,25.0,f,19362.29,19362.29,6781.73,6781.73,4212.71,2569.02,0.0,0.0,0.0,Dec-2015,850.64,Jan-2016,Jan-2016,1.0,36.0,1.0,INDIVIDUAL,,,,0.0,6098.0,50445.0,,,,,,,,,,,,27400.0,,,
1689522,1972006,12000.0,12000.0,12000.0, 36 months,15.8,420.71,C,C3,"Teradata, Inc.",10+ years,RENT,160000.0,Source Verified,Nov-2012,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1689522,,credit_card,2012_Debt_Consolidation,949xx,CA,11.0,0.0,May-1981,1.0,41.0,,8.0,0.0,32917.0,88.7,19.0,f,0.0,0.0,14526.570488299998,14526.57,12000.0,2526.57,0.0,0.0,0.0,Aug-2014,6114.62,,Aug-2014,0.0,45.0,1.0,INDIVIDUAL,,,,0.0,0.0,401841.0,,,,,,,,,,,,37100.0,,,
1079295,1316120,30000.0,30000.0,30000.0, 60 months,14.27,702.26,C,C2,Trion Worlds Inc,< 1 year,MORTGAGE,93396.0,Verified,Jan-2012,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1079295,  Borrower added on 12/25/11 > I would like to consolidate all of my credit accounts to benefit from a lower average interest rate. Consolidation would also allow me to make one monthly payment rather that several small payments. My goal is to pay off all my debt (minus my mortgage)in 3-5 years. I am anxious to achieve this goal.<br>,debt_consolidation,Debt Consolidation Loan,919xx,CA,11.83,0.0,Jun-1997,2.0,,,13.0,0.0,24288.0,54.0,26.0,f,0.0,0.0,38905.4744275,38905.47,30000.0,8905.47,0.0,0.0,0.0,Aug-2014,17847.18,,Aug-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
60851043,64892778,13800.0,13800.0,13750.0, 60 months,13.99,321.04,C,C4,Provider Coordinator,6 years,OWN,46675.0,Not Verified,Sep-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=60851043,,credit_card,Credit card refinancing,550xx,MN,13.94,1.0,May-1998,0.0,19.0,,7.0,0.0,10551.0,50.2,13.0,f,13313.91,13265.67,941.67,938.26,486.09,455.58,0.0,0.0,0.0,Dec-2015,321.04,Feb-2016,Jan-2016,0.0,63.0,1.0,INDIVIDUAL,,,,0.0,0.0,105143.0,,,,,,,,,,,,21000.0,,,
47440505,50659221,3500.0,3500.0,3500.0, 36 months,12.69,117.41,C,C2,Department Manger,10+ years,MORTGAGE,38000.0,Verified,May-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=47440505,,home_improvement,Home improvement,299xx,SC,25.2,0.0,Sep-2001,0.0,,,22.0,0.0,12091.0,33.9,36.0,w,2832.5,2832.5,934.34,934.34,667.5,266.84,0.0,0.0,0.0,Jan-2016,117.41,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,1314.0,22547.0,,,,,,,,,,,,35700.0,,,
55158646,58729374,20000.0,20000.0,20000.0, 60 months,9.17,416.82,B,B2,Head Teacher,10+ years,MORTGAGE,65000.0,Verified,Jul-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=55158646,,debt_consolidation,Debt consolidation,072xx,NJ,28.97,0.0,Jul-1992,1.0,,,16.0,0.0,34217.0,57.7,30.0,f,18659.74,18659.74,2063.72,2063.72,1340.26,723.46,0.0,0.0,0.0,Dec-2015,416.82,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,326863.0,,,,,,,,,,,,83700.0,,,
55380827,58982563,8000.0,8000.0,8000.0, 36 months,12.29,266.83,C,C1,Cash Reconciliation Analyst,6 years,RENT,35000.0,Source Verified,Jul-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=55380827,,debt_consolidation,Debt consolidation,631xx,MO,23.99,0.0,Nov-2000,0.0,,,19.0,0.0,21471.0,63.0,39.0,w,6861.82,6861.82,1595.52,1595.52,1138.18,457.34,0.0,0.0,0.0,Jan-2016,266.83,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,65976.0,,,,,,,,,,,,34100.0,,,
11395770,13317945,24000.0,24000.0,24000.0, 60 months,13.35,550.39,C,C2,SEO / Social Media Manager,3 years,MORTGAGE,62000.0,Source Verified,Nov-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11395770,,credit_card,Credit card refinancing,030xx,NH,36.93,0.0,May-1994,0.0,33.0,,29.0,0.0,23394.0,87.0,53.0,w,19732.48,19732.48,7687.66,7687.66,4267.52,3420.14,0.0,0.0,0.0,Jan-2016,550.39,Feb-2016,Jan-2016,0.0,33.0,1.0,INDIVIDUAL,,,,0.0,0.0,216555.0,,,,,,,,,,,,26900.0,,,
41082393,43958277,10000.0,10000.0,10000.0, 36 months,12.69,335.45,C,C2,department manager,10+ years,MORTGAGE,35000.0,Source Verified,Mar-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=41082393,,debt_consolidation,Debt consolidation,597xx,MT,9.12,0.0,Nov-1999,0.0,,,6.0,0.0,3598.0,53.7,10.0,f,7590.55,7590.55,3354.5,3354.5,2409.45,945.05,0.0,0.0,0.0,Jan-2016,335.45,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,75770.0,,,,,,,,,,,,6700.0,,,
52139129,55598841,6000.0,6000.0,6000.0, 36 months,9.17,191.28,B,B2,social worker,10+ years,RENT,55230.0,Not Verified,Jun-2015,In Grace Period,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=52139129,,debt_consolidation,Debt consolidation,113xx,NY,11.3,0.0,Sep-2003,0.0,,95.0,5.0,1.0,4622.0,46.2,12.0,w,5110.58,5110.58,1144.62,1144.62,889.42,255.2,0.0,0.0,0.0,Dec-2015,191.28,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,7102.0,,,,,,,,,,,,10000.0,,,
11455844,13388010,25000.0,25000.0,25000.0, 36 months,9.67,802.82,B,B1,Sales Service Rep,8 years,MORTGAGE,58000.0,Verified,Feb-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11455844,,debt_consolidation,Debt consolidation,064xx,CT,12.31,0.0,Aug-1996,0.0,,99.0,11.0,1.0,5841.0,38.4,26.0,w,9870.62,9870.62,18464.86,18464.86,15129.38,3335.48,0.0,0.0,0.0,Jan-2016,802.82,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,173060.0,,,,,,,,,,,,15200.0,,,
13096518,15118716,35000.0,35000.0,35000.0, 36 months,14.16,1198.94,C,C2,Sergeant,10+ years,MORTGAGE,140000.0,Verified,Mar-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=13096518,,credit_card,Credit card refinancing,105xx,NY,11.64,1.0,Apr-1989,1.0,5.0,,15.0,0.0,21234.0,56.6,42.0,f,16394.11,16394.11,25271.67,25271.67,18605.89,6665.78,0.0,0.0,0.0,Jan-2016,1198.94,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,414740.0,,,,,,,,,,,,37500.0,,,
53534539,57065273,12000.0,12000.0,12000.0, 36 months,10.99,392.81,B,B4,letter carrier,10+ years,RENT,59300.0,Source Verified,Jul-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=53534539,,credit_card,Credit card refinancing,104xx,NY,18.62,0.0,Nov-2003,2.0,79.0,82.0,14.0,1.0,7885.0,24.1,27.0,w,10263.2,10263.2,2349.53,2349.53,1736.8,612.73,0.0,0.0,0.0,Jan-2016,392.81,Feb-2016,Jan-2016,0.0,79.0,1.0,INDIVIDUAL,,,,0.0,0.0,21320.0,,,,,,,,,,,,32700.0,,,
19997208,22219945,25500.0,25500.0,25500.0, 60 months,12.99,580.08,C,C1,Shift Production Supervisor,10+ years,MORTGAGE,74000.0,Verified,Jul-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=19997208,,debt_consolidation,Debt consolidation,357xx,AL,2.72,0.0,Feb-2002,1.0,,,3.0,0.0,10087.0,40.3,33.0,w,0.0,0.0,29005.59,29005.59,25500.0,3505.59,0.0,0.0,0.0,Aug-2015,22044.63,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,151362.0,,,,,,,,,,,,25000.0,,,
46124790,49232526,21000.0,21000.0,21000.0, 60 months,12.69,474.49,C,C2,Rehabilitation Specialist,3 years,RENT,50000.0,Source Verified,Apr-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=46124790,,debt_consolidation,Debt consolidation,601xx,IL,22.37,0.0,Jul-2005,1.0,,,15.0,0.0,14837.0,62.9,25.0,f,18684.13,18684.13,3978.69,3978.69,2315.87,1662.82,0.0,0.0,0.0,Jan-2016,501.0,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,48916.0,,,,,,,,,,,,23600.0,,,
4297327,5469707,4750.0,4750.0,4750.0, 36 months,12.12,158.05,B,B3,,,RENT,17000.0,Verified,May-2013,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=4297327,,credit_card,creditcards,606xx,IL,12.14,0.0,Feb-1997,0.0,,101.0,11.0,1.0,5474.0,20.6,19.0,f,616.87,616.87,5056.61,5056.61,4133.13,923.48,0.0,0.0,0.0,Jan-2016,158.05,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,5474.0,,,,,,,,,,,,26600.0,,,
47260245,50488964,16000.0,16000.0,16000.0, 60 months,10.99,347.8,B,B4,polisher,10+ years,RENT,62000.0,Source Verified,May-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=47260245,,credit_card,Credit card refinancing,346xx,FL,11.27,1.0,Mar-2003,0.0,22.0,,7.0,0.0,10797.0,67.1,31.0,w,14337.3,14337.3,2806.82,2806.82,1662.7,1144.12,0.0,0.0,0.0,Jan-2016,347.8,Feb-2016,Jan-2016,0.0,22.0,1.0,INDIVIDUAL,,,,0.0,0.0,18740.0,,,,,,,,,,,,16100.0,,,
9314620,11146770,3000.0,3000.0,3000.0, 36 months,9.67,96.34,B,B1,Head Cashier,3 years,MORTGAGE,19000.0,Verified,Dec-2013,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=9314620,,credit_card,Credit card refinancing,301xx,GA,19.27,0.0,Jan-1990,2.0,,68.0,10.0,1.0,4120.0,30.3,30.0,w,0.0,0.0,3368.65,3368.65,3000.0,368.65,0.0,0.0,0.0,Sep-2015,1538.19,,Sep-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,23684.0,,,,,,,,,,,,13600.0,,,
19917851,22140516,35000.0,35000.0,35000.0, 60 months,16.29,856.54,D,D2,Direstor of Human Resources,< 1 year,OWN,132000.0,Verified,Jul-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=19917851,,debt_consolidation,Debt consolidation,113xx,NY,7.74,0.0,Jul-1999,1.0,74.0,,13.0,0.0,21751.0,39.0,24.0,w,27281.95,27281.95,15417.72,15417.72,7718.05,7699.67,0.0,0.0,0.0,Jan-2016,856.54,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,27414.0,,,,,,,,,,,,55800.0,,,
31428065,34021297,12375.0,12375.0,12375.0, 60 months,22.15,342.85,E,E5,Senior Grants and Contracts Admin.,9 years,MORTGAGE,52800.0,Verified,Oct-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=31428065,,credit_card,Credit card refinancing,820xx,WY,26.77,0.0,Aug-1999,3.0,25.0,,18.0,0.0,17543.0,64.3,42.0,w,0.0,0.0,14578.36,14578.36,12375.0,2203.36,0.0,0.0,0.0,Aug-2015,11507.94,,Sep-2015,0.0,74.0,1.0,INDIVIDUAL,,,,0.0,0.0,189546.0,,,,,,,,,,,,27300.0,,,
59113003,63000854,35000.0,35000.0,35000.0, 36 months,9.99,1129.19,B,B3,staff PT,9 years,MORTGAGE,130000.0,Source Verified,Sep-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=59113003,,debt_consolidation,Debt consolidation,109xx,NY,8.69,0.0,Aug-2002,2.0,,,17.0,0.0,37450.0,29.3,24.0,w,31606.66,31606.66,4468.2,4468.2,3393.34,1074.86,0.0,0.0,0.0,Jan-2016,1129.19,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,338091.0,,,,,,,,,,,,127600.0,,,
7082134,8743768,13475.0,13475.0,13475.0, 36 months,11.55,444.68,B,B3,The Boeing Company,10+ years,MORTGAGE,139000.0,Verified,Sep-2013,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=7082134,,debt_consolidation,Debt consolidation,981xx,WA,0.82,0.0,Sep-1998,0.0,,50.0,7.0,1.0,2249.0,35.1,24.0,f,0.0,0.0,15497.190100299998,15497.19,13475.0,2022.19,0.0,0.0,0.0,May-2015,7052.12,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,797758.0,,,,,,,,,,,,6400.0,,,
61490638,65609411,9600.0,9600.0,9600.0, 36 months,7.26,297.57,A,A4,Packaging coordinator,2 years,RENT,40500.0,Source Verified,Oct-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=61490638,,debt_consolidation,Debt consolidation,496xx,MI,11.29,0.0,Jan-1991,0.0,,,8.0,0.0,9173.0,48.3,16.0,w,8877.17,8877.17,888.84,888.84,722.83,166.01,0.0,0.0,0.0,Jan-2016,297.57,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,16549.0,,,,,,,,,,,,19000.0,,,
28704352,31237529,16000.0,16000.0,16000.0, 60 months,9.17,333.46,B,B1,Director of Sales,2 years,MORTGAGE,65000.0,Source Verified,Oct-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=28704352,,credit_card,Credit card refinancing,442xx,OH,21.68,0.0,Jul-1994,0.0,35.0,,11.0,0.0,21475.0,79.5,35.0,w,12656.9,12656.9,5001.9,5001.9,3343.1,1658.8,0.0,0.0,0.0,Jan-2016,333.46,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,730.0,325032.0,,,,,,,,,,,,27000.0,,,
1033033,1262589,20000.0,20000.0,20000.0, 36 months,14.27,686.18,C,C2,,10+ years,RENT,95000.0,Source Verified,Nov-2011,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1033033,,debt_consolidation,Help Me Get Back on My Feet,537xx,WI,14.69,0.0,Dec-1986,2.0,,,12.0,0.0,19852.0,78.8,25.0,f,0.0,0.0,12331.18,12331.18,8382.17,3269.29,0.0,679.72,6.89,May-2013,686.18,,Oct-2013,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
67236831,72038588,12000.0,12000.0,12000.0, 60 months,17.86,303.81,D,D5,Export Coordinator,4 years,OWN,56000.0,Not Verified,Dec-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=67236831,,debt_consolidation,Debt consolidation,333xx,FL,15.32,0.0,Mar-2006,0.0,,,10.0,0.0,19820.0,89.7,25.0,w,12000.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,130977.0,1.0,4.0,1.0,1.0,3.0,51792.0,92.2,0.0,1.0,10735.0,91.5,22100.0,0.0,5.0,1.0
59522855,63456631,5000.0,5000.0,4975.0, 36 months,16.55,177.15,D,D2,Sales Manager,6 years,RENT,40000.0,Source Verified,Sep-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=59522855,,debt_consolidation,Debt consolidation,300xx,GA,27.15,0.0,Nov-2008,0.0,,,8.0,0.0,11482.0,117.2,18.0,f,4558.2,4535.41,733.88,730.21,441.8,292.08,0.0,0.0,0.0,Jan-2016,177.15,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,48000.0,,,,,,,,,,,,9800.0,,,
51317106,54726852,3150.0,3150.0,3150.0, 36 months,9.17,100.42,B,B2,Bookkeeper,7 years,MORTGAGE,52000.0,Not Verified,Jun-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=51317106,,debt_consolidation,Debt consolidation,221xx,VA,33.11,0.0,Sep-2004,0.0,,,13.0,0.0,29070.0,65.0,22.0,f,2603.15,2603.15,701.34,701.34,546.85,154.49,0.0,0.0,0.0,Jan-2016,100.42,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,314998.0,,,,,,,,,,,,44700.0,,,
61682409,65852133,3000.0,3000.0,3000.0, 36 months,12.69,100.64,C,C2,Program Specialist,10+ years,RENT,67000.0,Verified,Oct-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=61682409,,debt_consolidation,Debt consolidation,921xx,CA,20.94,0.0,May-2003,1.0,,,8.0,0.0,30037.0,92.4,20.0,f,2861.45,2861.45,209.73,209.73,138.55,71.18,0.0,0.0,0.0,Dec-2015,100.64,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,73883.0,,,,,,,,,,,,32500.0,,,
19117211,21319898,20000.0,20000.0,19875.0, 36 months,11.67,661.14,B,B4,CWO4,10+ years,RENT,111000.0,Source Verified,Jun-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=19117211,,debt_consolidation,Debt consolidation,967xx,HI,18.08,3.0,May-2000,0.0,3.0,97.0,12.0,1.0,13078.0,63.5,44.0,f,0.0,0.0,21583.37,21448.47,20000.0,1583.37,0.0,0.0,0.0,Mar-2015,16294.25,,Mar-2015,0.0,3.0,1.0,INDIVIDUAL,,,,0.0,0.0,465607.0,,,,,,,,,,,,20600.0,,,
3350041,4152790,29175.0,29175.0,29125.0, 60 months,14.33,683.86,C,C1,FWCS,10+ years,MORTGAGE,65000.0,Verified,Jun-2013,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=3350041,,house,Home buying,468xx,IN,10.38,0.0,Jul-1995,0.0,,,10.0,0.0,18285.0,56.1,32.0,f,16030.23,16002.76,21789.18,21751.84,13144.77,8644.41,0.0,0.0,0.0,Jan-2016,683.86,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,217276.0,,,,,,,,,,,,32600.0,,,
3445547,4309125,2500.0,2500.0,2500.0, 36 months,15.8,87.65,C,C3,Century Shower Door,10+ years,RENT,52000.0,Source Verified,Feb-2013,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=3445547,"  Borrower added on 02/18/13 > taking the loan to pay off 4 different credit cards. It will be easier for me to manage just the one loan payment , as opposed to the 4 different credit card bills<br>",debt_consolidation,cash,900xx,CA,10.75,0.0,Dec-1992,4.0,29.0,,9.0,0.0,10672.0,30.2,25.0,f,0.0,0.0,2162.6,2162.6,1414.25,584.58,15.0,148.77,26.7786,Apr-2015,90.15,,May-2015,0.0,29.0,1.0,INDIVIDUAL,,,,0.0,195.0,10672.0,,,,,,,,,,,,78300.0,,,
16322702,18425160,32100.0,32100.0,32100.0, 60 months,18.24,819.33,D,D5,police officer,10+ years,MORTGAGE,70000.0,Verified,May-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=16322702,,home_improvement,Home improvement,212xx,MD,8.93,0.0,Jul-1995,1.0,,,10.0,0.0,9452.0,49.5,15.0,w,24421.48,24421.48,16386.6,16386.6,7678.52,8708.08,0.0,0.0,0.0,Jan-2016,819.33,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,18088.0,,,,,,,,,,,,19100.0,,,
8885502,10677598,18000.0,18000.0,18000.0, 36 months,9.67,578.03,B,B1,VP of Operations,7 years,MORTGAGE,120000.0,Not Verified,Nov-2013,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=8885502,,debt_consolidation,Debt consolidation,152xx,PA,14.99,0.0,Nov-2000,2.0,,,15.0,0.0,24453.0,48.1,18.0,f,5533.54,5533.54,15026.68,15026.68,12466.46,2560.22,0.0,0.0,0.0,Jan-2016,578.03,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,204113.0,,,,,,,,,,,,50800.0,,,
61963036,66155761,10000.0,10000.0,10000.0, 36 months,13.33,338.54,C,C3,driver,2 years,MORTGAGE,55000.0,Source Verified,Oct-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=61963036,,credit_card,Credit card refinancing,344xx,FL,4.39,0.0,Oct-2011,0.0,,,4.0,0.0,7023.0,98.9,4.0,f,9542.56,9542.56,662.27,662.27,457.44,204.83,0.0,0.0,0.0,Dec-2015,338.54,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,112775.0,,,,,,,,,,,,7100.0,,,
848771,1060424,15350.0,15350.0,15325.0, 36 months,8.9,487.42,A,A5,U.S. Air Force,6 years,MORTGAGE,42000.0,Verified,Jul-2012,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=848771,  Borrower added on 07/07/12 > I would like to purchase an investment property to increase my passive cash flow with this loan.<br>,house,Investment Property Purchase,959xx,CA,15.74,0.0,Sep-2000,4.0,,,11.0,0.0,5669.0,18.3,16.0,f,0.0,0.0,16181.37,16155.02,15350.0,831.37,0.0,0.0,0.0,Mar-2013,12774.35,,Mar-2013,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
61318939,65437683,5000.0,5000.0,5000.0, 36 months,10.99,163.67,B,B4,Teacher ,5 years,MORTGAGE,64000.0,Verified,Oct-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=61318939,,credit_card,Credit card refinancing,919xx,CA,25.15,0.0,Apr-1999,0.0,75.0,75.0,10.0,1.0,3561.0,57.4,31.0,w,4643.12,4643.12,474.22,474.22,356.88,117.34,0.0,0.0,0.0,Jan-2016,163.67,Feb-2016,Jan-2016,0.0,75.0,1.0,INDIVIDUAL,,,,0.0,0.0,109461.0,,,,,,,,,,,,6200.0,,,
67988931,72847675,20000.0,20000.0,20000.0, 60 months,13.99,465.27,C,C4,Senior Shift Operator,10+ years,MORTGAGE,80000.0,Verified,Dec-2015,Issued,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=67988931,,debt_consolidation,Debt consolidation,086xx,NJ,15.06,0.0,Mar-2005,0.0,24.0,,8.0,0.0,2852.0,83.9,12.0,w,20000.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Jan-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,145042.0,0.0,3.0,1.0,2.0,9.0,25652.0,73.3,1.0,1.0,665.0,74.3,3400.0,0.0,1.0,0.0
65322180,69908894,16000.0,16000.0,16000.0, 60 months,16.99,397.56,D,D3,Records coordinator,4 years,MORTGAGE,60000.0,Verified,Nov-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=65322180,,debt_consolidation,Debt consolidation,773xx,TX,13.96,2.0,Nov-2006,1.0,1.0,,13.0,0.0,3677.0,42.3,30.0,w,15655.53,15655.53,764.92,764.92,344.47,420.45,0.0,0.0,0.0,Jan-2016,397.56,Feb-2016,Jan-2016,0.0,3.0,1.0,INDIVIDUAL,,,,1.0,0.0,122445.0,,,,,,,,,,,,8700.0,,,
1238079,1478083,32000.0,32000.0,32000.0, 60 months,14.65,755.42,C,C2,west chester township fire ,9 years,MORTGAGE,107032.0,Source Verified,Apr-2012,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1238079,  Borrower added on 04/12/12 > We have excellent credit and have not missed or had late payments ever!  We are wanting to get our cards paid off and closed.  Would like to be an investor with Lending Club as well.<br><br> Borrower added on 04/12/12 > Job is very stable!  Have been in my current position for over 9 years and in the profession for 26 years.<br>,credit_card,pay off,450xx,OH,23.56,0.0,Feb-1992,3.0,,,6.0,0.0,8983.0,71.9,28.0,f,10919.98,10919.98,33236.06,33236.06,21080.02,12156.04,0.0,0.0,0.0,Dec-2015,755.42,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
22303269,24626002,12600.0,12600.0,12600.0, 36 months,18.99,461.81,E,E1,manager,2 years,RENT,35000.0,Not Verified,Jul-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=22303269,,debt_consolidation,Debt consolidation,272xx,NC,16.98,0.0,Mar-2000,0.0,74.0,,6.0,0.0,7521.0,47.6,14.0,w,934.19,934.19,13850.77,13850.77,11665.81,2184.96,0.0,0.0,0.0,Dec-2015,461.81,Jan-2016,Jan-2016,0.0,74.0,1.0,INDIVIDUAL,,,,0.0,0.0,10737.0,,,,,,,,,,,,15800.0,,,
